"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Regulated Industry - Future Regulation - Business Planning","EA_DDFR","SG6","44477","55631","Senior Advisor Environment and Business","5.00","Planning"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Research Analysis and Evaluation - Management","EA_DRAE","SG6","44477","55631","Senior Specialist Environment and Business","1.50","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Water Quality - Chemicals Regulatory Planning","EA_DDWQ","SG7","55819","69471","Manager Chemicals Regulatory Planning","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Incident Management and Resilience - Modelling and Forecasting - Flood Incident Management Future Flood Forecasting Service","EA_DDMF","SG6","44477","55631","Team Leader Incident Management and Resilience","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - North East","EA_DDNEA","SG5","34879","42955","Team Leader Land Water and Installations","1.20","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Flood and Coastal Risk Management Directorate - Strategy and Investment - Economics and Social Science","EA_DDSIESS","SG6","44477","55631","Specialist Flood and Coastal Risk Management","5.41","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Integrated Water Planning - Management","EA_DDIWP","SG6","44477","55631","Senior Advisor Environment and Business","2.76","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire","EA_DDYOR","SG5","34879","42955","Team Leader Yorkshire","1.00","Planning"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire","EA_DDYOR","SG6","44477","55631","Senior Specialist Yorkshire","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Incident Management and Resilience - Flood Incident Management","EA_DDFIM","SG5","34879","42955","Advisor Incident Management and Resilience","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Greater Manchester Merseyside and Cheshire","EA_DDGMC","SG5","34879","42955","Advisor Greater Manchester Merseyside and Cheshire","16.80","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Greater Manchester Merseyside and Cheshire","EA_DDGMC","SG5","34879","42955","Officer Greater Manchester Merseyside and Cheshire","23.50","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - North East","EA_DDNEA","SG4","27572","33869","Officer North East","0.61","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Cumbria and Lancashire","EA_DDCLA","SG4","27572","33869","Environment Officer Cumbria and Lancashire","24.65","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Operations National Services - Fleet Operations - North","EA_DDFO","SG5","34879","42955","Officer Operations National Services","1.00","Property and Asset Management"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Environment Management East - Groundwater and Contaminated Land B","EA_DDHNL","SG4","27572","33869","Officer Hertfordshire and North London","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - North East","EA_DDNEA","SG5","34879","42955","Specialist North East","6.40","Planning"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire","EA_DDYOR","SG4","27572","33869","Specialist Yorkshire","10.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire","EA_DDYOR","Field","17043","23852","Lead Team Member Yorkshire","10.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire","EA_DDYOR","Field","17043","23852","Lead Team Member Yorkshire","15.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - North East - Flood and Coastal Risk Management  Operations - Asset Performance Tees","EA_DDNEA","SG3","22792","27223","Team Member North East","3.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - North East","EA_DDNEA","Field","17043","23852","Lead Team Member North East","11.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire","EA_DDYOR","SG4","27572","33869","Specialist Yorkshire","5.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Midlands","EA_DDEMD","SG5","34879","42955","Team Leader East Midlands","6.60","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - North East","EA_DDNEA","SG5","34879","42955","Team Leader North East","4.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - North East - Flood and Coastal Risk Management  Operations - Asset Performance Tyne and Wear","EA_DDNEA","SG3","22792","27223","Team Member North East","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Cumbria and Lancashire","EA_DDCLA","SG4","27572","33869","Officer Cumbria and Lancashire","44.81","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Greater Manchester Merseyside and Cheshire","EA_DDGMC","SG6","44477","55631","Senior Officer Greater Manchester Merseyside and Cheshire","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Greater Manchester Merseyside and Cheshire","EA_DDGMC","SG4","27572","33869","Environment Officer Greater Manchester Merseyside and Cheshire","10.11","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Cumbria and Lancashire","EA_DDCLA","SG5","34879","42955","Specialist Cumbria and Lancashire","6.90","Planning"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Greater Manchester Merseyside and Cheshire","EA_DDGMC","SG5","34879","42955","Officer Greater Manchester Merseyside and Cheshire","6.81","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Greater Manchester Merseyside and Cheshire","EA_DDGMC","SG4","27572","33869","Advisor Greater Manchester Merseyside and Cheshire","3.81","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Greater Manchester Merseyside and Cheshire","EA_DDGMC","SG3","22792","27223","Team Member Greater Manchester Merseyside and Cheshire","1.81","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Cumbria and Lancashire","EA_DDCLA","SG5","34879","42955","Officer Cumbria and Lancashire","3.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - National Services Environment and Business - Trading and Regulatory Services","EA_DDTRS","SG4","27572","33869","Officer Operational Services","39.15","Policy"
